n,lang,test,time
35000,c,testCat,0.000261
35000,java,testCat,0.037528
35000,js,testCat,1.118479
35000,php,testCat,0.0012359619140625
35000,py,testCat,0.0024483203887939453
35000,c,testCmp,0.000076
35000,java,testCmp,0.002490
35000,js,testCmp,0.785837
35000,php,testCmp,0.0010919570922852
35000,py,testCmp,0.0015430450439453125
35000,c,testCpy,0.000328
35000,java,testCpy,0.001174
35000,js,testCpy,0.666333
35000,php,testCpy,0.0013020038604736
35000,py,testCpy,0.000484466552734375
35000,c,testLen,0.000143
35000,java,testLen,0.003001
35000,js,testLen,0.719829
35000,php,testLen,0.00142502784729
35000,py,testLen,0.0014545917510986328
40000,c,testCat,0.000276
40000,java,testCat,0.032503
40000,js,testCat,3.221124
40000,php,testCat,0.0014281272888184
40000,py,testCat,0.002692699432373047
40000,c,testCmp,0.000110
40000,java,testCmp,0.002494
40000,js,testCmp,0.760602
40000,php,testCmp,0.0012118816375732
40000,py,testCmp,0.0015912055969238281
40000,c,testCpy,0.000320
40000,java,testCpy,0.001278
40000,js,testCpy,0.901159
40000,php,testCpy,0.0014519691467285
40000,py,testCpy,0.0006122589111328125
40000,c,testLen,0.000153
40000,java,testLen,0.003228
40000,js,testLen,0.676904
40000,php,testLen,0.0015699863433838
40000,py,testLen,0.0015294551849365234
45000,c,testCat,0.000312
45000,java,testCat,0.040409
45000,js,testCat,2.357298
45000,php,testCat,0.0016560554504395
45000,py,testCat,0.003386974334716797
45000,c,testCmp,0.000120
45000,java,testCmp,0.003726
45000,js,testCmp,0.946876
45000,php,testCmp,0.0013089179992676
45000,py,testCmp,0.0019195079803466797
45000,c,testCpy,0.000454
45000,java,testCpy,0.001521
45000,js,testCpy,1.073356
45000,php,testCpy,0.0020051002502441
45000,py,testCpy,0.0008537769317626953
45000,c,testLen,0.000174
45000,java,testLen,0.004546
45000,js,testLen,1.257947
45000,php,testLen,0.0019590854644775
45000,py,testLen,0.001706838607788086
50000,c,testCat,0.000360
50000,java,testCat,0.036726
50000,js,testCat,3.547242
50000,php,testCat,0.0019171237945557
50000,py,testCat,0.003391742706298828
50000,c,testCmp,0.000114
50000,java,testCmp,0.003545
50000,js,testCmp,1.136163
50000,php,testCmp,0.0017452239990234
50000,py,testCmp,0.002488851547241211
50000,c,testCpy,0.000495
50000,java,testCpy,0.002031
50000,js,testCpy,1.077042
50000,php,testCpy,0.0018479824066162
50000,py,testCpy,0.0007529258728027344
50000,c,testLen,0.000153
50000,java,testLen,0.004239
50000,js,testLen,0.860429
50000,php,testLen,0.0020451545715332
50000,py,testLen,0.002117156982421875
55000,c,testCat,0.000431
55000,java,testCat,0.029900
55000,js,testCat,2.342915
55000,php,testCat,0.0020511150360107
55000,py,testCat,0.0038144588470458984
55000,c,testCmp,0.000133
55000,java,testCmp,0.003200
55000,js,testCmp,1.140803
55000,php,testCmp,0.0016610622406006
55000,py,testCmp,0.0022792816162109375
55000,c,testCpy,0.000493
55000,java,testCpy,0.001864
55000,js,testCpy,1.186556
55000,php,testCpy,0.0028700828552246
55000,py,testCpy,0.0008337497711181641
55000,c,testLen,0.000205
55000,java,testLen,0.004559
55000,js,testLen,1.016652
55000,php,testLen,0.0023989677429199
55000,py,testLen,0.00205230712890625
60000,c,testCat,0.000418
60000,java,testCat,0.038853
60000,js,testCat,1.899192
60000,php,testCat,0.0025038719177246
60000,py,testCat,0.004107952117919922
60000,c,testCmp,0.000145
60000,java,testCmp,0.003205
60000,js,testCmp,1.251038
60000,php,testCmp,0.0017299652099609
60000,py,testCmp,0.0024220943450927734
60000,c,testCpy,0.000558
60000,java,testCpy,0.001291
60000,js,testCpy,1.32079
60000,php,testCpy,0.0024399757385254
60000,py,testCpy,0.0009357929229736328
60000,c,testLen,0.000233
60000,java,testLen,0.003504
60000,js,testLen,1.209086
60000,php,testLen,0.0028948783874512
60000,py,testLen,0.0024073123931884766
65000,c,testCat,0.000473
65000,java,testCat,0.032689
65000,js,testCat,2.451241
65000,php,testCat,0.0027210712432861
65000,py,testCat,0.0045278072357177734
65000,c,testCmp,0.000157
65000,java,testCmp,0.001772
65000,js,testCmp,1.369712
65000,php,testCmp,0.0019121170043945
65000,py,testCmp,0.002833843231201172
65000,c,testCpy,0.000618
65000,java,testCpy,0.000187
65000,js,testCpy,1.550998
65000,php,testCpy,0.0028438568115234
65000,py,testCpy,0.0012462139129638672
65000,c,testLen,0.000285
65000,java,testLen,0.001908
65000,js,testLen,1.719746
65000,php,testLen,0.0026919841766357
65000,py,testLen,0.002858877182006836
70000,c,testCat,0.000647
70000,java,testCat,0.040755
70000,js,testCat,2.334275
70000,php,testCat,0.0030808448791504
70000,py,testCat,0.005250215530395508
70000,c,testCmp,0.000165
70000,java,testCmp,0.001708
70000,js,testCmp,1.349696
70000,php,testCmp,0.0021591186523438
70000,py,testCmp,0.0028142929077148438
70000,c,testCpy,0.000865
70000,java,testCpy,0.000214
70000,js,testCpy,2.050643
70000,php,testCpy,0.0030901432037354
70000,py,testCpy,0.0010433197021484375
70000,c,testLen,0.000275
70000,java,testLen,0.001329
70000,js,testLen,1.190902
70000,php,testLen,0.0031578540802002
70000,py,testLen,0.002761363983154297
75000,c,testCat,0.000591
75000,java,testCat,0.035038
75000,js,testCat,2.376477
75000,php,testCat,0.0032451152801514
75000,py,testCat,0.005143404006958008
75000,c,testCmp,0.000182
75000,java,testCmp,0.002284
75000,js,testCmp,1.729433
75000,php,testCmp,0.0023179054260254
75000,py,testCmp,0.0030519962310791016
75000,c,testCpy,0.000710
75000,java,testCpy,0.000414
75000,js,testCpy,1.722117
75000,php,testCpy,0.0031609535217285
75000,py,testCpy,0.0011060237884521484
75000,c,testLen,0.000279
75000,java,testLen,0.001317
75000,js,testLen,1.606777
75000,php,testLen,0.005918025970459
75000,py,testLen,0.003137826919555664
80000,c,testCat,0.000691
80000,java,testCat,0.032397
80000,js,testCat,3.553229
80000,php,testCat,0.0035560131072998
80000,py,testCat,0.006231546401977539
80000,c,testCmp,0.000194
80000,java,testCmp,0.002159
80000,js,testCmp,1.602836
80000,php,testCmp,0.0023748874664307
80000,py,testCmp,0.003216981887817383
80000,c,testCpy,0.000777
80000,java,testCpy,0.000244
80000,js,testCpy,1.490796
80000,php,testCpy,0.0034160614013672
80000,py,testCpy,0.001264810562133789
80000,c,testLen,0.000295
80000,java,testLen,0.001194
80000,js,testLen,1.206979
80000,php,testLen,0.0032241344451904
80000,py,testLen,0.0033516883850097656
85000,c,testCat,0.000700
85000,java,testCat,0.031356
85000,js,testCat,4.515468
85000,php,testCat,0.0032248497009277
85000,py,testCat,0.006410360336303711
85000,c,testCmp,0.000171
85000,java,testCmp,0.004228
85000,js,testCmp,1.466158
85000,php,testCmp,0.0023038387298584
85000,py,testCmp,0.0037424564361572266
85000,c,testCpy,0.000679
85000,java,testCpy,0.000259
85000,js,testCpy,1.709665
85000,php,testCpy,0.0032281875610352
85000,py,testCpy,0.0012624263763427734
85000,c,testLen,0.000279
85000,java,testLen,0.001351
85000,js,testLen,1.265274
85000,php,testLen,0.0032870769500732
85000,py,testLen,0.003711700439453125
90000,c,testCat,0.000675
90000,java,testCat,0.056210
90000,js,testCat,2.687869
90000,php,testCat,0.0039339065551758
90000,py,testCat,0.006927967071533203
90000,c,testCmp,0.000239
90000,java,testCmp,0.003295
90000,js,testCmp,2.485052
90000,php,testCmp,0.002694845199585
90000,py,testCmp,0.0037920475006103516
90000,c,testCpy,0.000910
90000,java,testCpy,0.000306
90000,js,testCpy,2.398468
90000,php,testCpy,0.0047521591186523
90000,py,testCpy,0.0014812946319580078
90000,c,testLen,0.000396
90000,java,testLen,0.002463
90000,js,testLen,1.848394
90000,php,testLen,0.0049300193786621
90000,py,testLen,0.004032611846923828
95000,c,testCat,0.000897
95000,java,testCat,0.054210
95000,js,testCat,4.292907
95000,php,testCat,0.0059909820556641
95000,py,testCat,0.007868051528930664
95000,c,testCmp,0.000280
95000,java,testCmp,0.003351
95000,js,testCmp,1.896944
95000,php,testCmp,0.0028250217437744
95000,py,testCmp,0.0040225982666015625
95000,c,testCpy,0.000854
95000,java,testCpy,0.000326
95000,js,testCpy,1.700295
95000,php,testCpy,0.0037510395050049
95000,py,testCpy,0.0013151168823242188
95000,c,testLen,0.000358
95000,java,testLen,0.002324
95000,js,testLen,1.435785
95000,php,testLen,0.0041718482971191
95000,py,testLen,0.003985404968261719
100000,c,testCat,0.000644
100000,java,testCat,0.038225
100000,js,testCat,2.548224
100000,php,testCat,0.0042459964752197
100000,py,testCat,0.0069735050201416016
100000,c,testCmp,0.000249
100000,java,testCmp,0.003390
100000,js,testCmp,1.601026
100000,php,testCmp,0.0029959678649902
100000,py,testCmp,0.004081249237060547
100000,c,testCpy,0.000969
100000,java,testCpy,0.000301
100000,js,testCpy,1.693761
100000,php,testCpy,0.0036640167236328
100000,py,testCpy,0.001556396484375
100000,c,testLen,0.000315
100000,java,testLen,0.003615
100000,js,testLen,1.374394
100000,php,testLen,0.0042572021484375
100000,py,testLen,0.003871440887451172
10000,c,testCat,0.000069
10000,java,testCat,0.028507
10000,js,testCat,0.419894
10000,php,testCat,0.0003199577331543
10000,py,testCat,0.000720977783203125
10000,c,testCmp,0.000026
10000,java,testCmp,0.000797
10000,js,testCmp,0.300661
10000,php,testCmp,0.00027799606323242
10000,py,testCmp,0.00036907196044921875
10000,c,testCpy,0.000086
10000,java,testCpy,0.000361
10000,js,testCpy,0.381913
10000,php,testCpy,0.00037193298339844
10000,py,testCpy,0.00013589859008789062
10000,c,testLen,0.000049
10000,java,testLen,0.000940
10000,js,testLen,0.382343
10000,php,testLen,0.00041985511779785
10000,py,testLen,0.0003426074981689453
15000,c,testCat,0.000103
15000,java,testCat,0.039120
15000,js,testCat,0.621934
15000,php,testCat,0.00055694580078125
15000,py,testCat,0.0010440349578857422
15000,c,testCmp,0.000033
15000,java,testCmp,0.001161
15000,js,testCmp,0.437952
15000,php,testCmp,0.00039505958557129
15000,py,testCmp,0.0005223751068115234
15000,c,testCpy,0.000129
15000,java,testCpy,0.000532
15000,js,testCpy,0.407521
15000,php,testCpy,0.00056099891662598
15000,py,testCpy,0.0002090930938720703
15000,c,testLen,0.000052
15000,java,testLen,0.001212
15000,js,testLen,0.382511
15000,php,testLen,0.00064301490783691
15000,py,testLen,0.0006425380706787109
20000,c,testCat,0.000130
20000,java,testCat,0.035376
20000,js,testCat,0.759715
20000,php,testCat,0.00077390670776367
20000,py,testCat,0.0017774105072021484
20000,c,testCmp,0.000048
20000,java,testCmp,0.001113
20000,js,testCmp,0.724413
20000,php,testCmp,0.00054001808166504
20000,py,testCmp,0.0007903575897216797
20000,c,testCpy,0.000178
20000,java,testCpy,0.000619
20000,js,testCpy,0.533701
20000,php,testCpy,0.00077104568481445
20000,py,testCpy,0.0002803802490234375
20000,c,testLen,0.000071
20000,java,testLen,0.001270
20000,js,testLen,0.463792
20000,php,testLen,0.0011141300201416
20000,py,testLen,0.0008025169372558594
25000,c,testCat,0.000193
25000,java,testCat,0.040356
25000,js,testCat,0.836076
25000,php,testCat,0.00092005729675293
25000,py,testCat,0.0017428398132324219
25000,c,testCmp,0.000062
25000,java,testCmp,0.001440
25000,js,testCmp,0.589921
25000,php,testCmp,0.00075101852416992
25000,py,testCmp,0.0010309219360351562
25000,c,testCpy,0.000260
25000,java,testCpy,0.000882
25000,js,testCpy,0.590457
25000,php,testCpy,0.0010011196136475
25000,py,testCpy,0.0003502368927001953
25000,c,testLen,0.000101
25000,java,testLen,0.001504
25000,js,testLen,0.47941
25000,php,testLen,0.0010330677032471
25000,py,testLen,0.0009186267852783203
30000,c,testCat,0.000206
30000,java,testCat,0.029790
30000,js,testCat,1.10631
30000,php,testCat,0.0013859272003174
30000,py,testCat,0.002062082290649414
30000,c,testCmp,0.000083
30000,java,testCmp,0.001767
30000,js,testCmp,0.953942
30000,php,testCmp,0.00088214874267578
30000,py,testCmp,0.0012242794036865234
30000,c,testCpy,0.000282
30000,java,testCpy,0.001105
30000,js,testCpy,0.89569
30000,php,testCpy,0.001244068145752
30000,py,testCpy,0.0005135536193847656
30000,c,testLen,0.000112
30000,java,testLen,0.001729
30000,js,testLen,0.877013
30000,php,testLen,0.0013251304626465
30000,py,testLen,0.0011746883392333984
35000,c,testCat,0.000269
35000,java,testCat,0.035588
35000,js,testCat,1.814153
35000,php,testCat,0.0012969970703125
35000,py,testCat,0.002482175827026367
35000,c,testCmp,0.000087
35000,java,testCmp,0.002471
35000,js,testCmp,0.806104
35000,php,testCmp,0.0010268688201904
35000,py,testCmp,0.0016078948974609375
35000,c,testCpy,0.000351
35000,java,testCpy,0.001167
35000,js,testCpy,0.851125
35000,php,testCpy,0.0014698505401611
35000,py,testCpy,0.0005843639373779297
35000,c,testLen,0.000139
35000,java,testLen,0.003059
35000,js,testLen,0.709351
35000,php,testLen,0.0015149116516113
35000,py,testLen,0.0014545917510986328
40000,c,testCat,0.000343
40000,java,testCat,0.044288
40000,js,testCat,3.757318
40000,php,testCat,0.0015430450439453
40000,py,testCat,0.0028846263885498047
40000,c,testCmp,0.000106
40000,java,testCmp,0.002623
40000,js,testCmp,0.999631
40000,php,testCmp,0.0012109279632568
40000,py,testCmp,0.0016415119171142578
40000,c,testCpy,0.000398
40000,java,testCpy,0.001692
40000,js,testCpy,1.362104
40000,php,testCpy,0.0016129016876221
40000,py,testCpy,0.0005762577056884766
40000,c,testLen,0.000144
40000,java,testLen,0.002477
40000,js,testLen,0.777209
40000,php,testLen,0.0017950534820557
40000,py,testLen,0.001543283462524414
45000,c,testCat,0.000475
45000,java,testCat,0.051349
45000,js,testCat,2.402395
45000,php,testCat,0.0017871856689453
45000,py,testCat,0.0031156539916992188
45000,c,testCmp,0.000110
45000,java,testCmp,0.003387
45000,js,testCmp,1.051637
45000,php,testCmp,0.0013918876647949
45000,py,testCmp,0.0018701553344726562
45000,c,testCpy,0.000423
45000,java,testCpy,0.002135
45000,js,testCpy,1.086761
45000,php,testCpy,0.0019798278808594
45000,py,testCpy,0.0007190704345703125
45000,c,testLen,0.000179
45000,java,testLen,0.003039
45000,js,testLen,1.36709
45000,php,testLen,0.0023560523986816
45000,py,testLen,0.002305269241333008
50000,c,testCat,0.000375
50000,java,testCat,0.037305
50000,js,testCat,3.628006
50000,php,testCat,0.0020971298217773
50000,py,testCat,0.0040776729583740234
50000,c,testCmp,0.000120
50000,java,testCmp,0.003280
50000,js,testCmp,1.206861
50000,php,testCmp,0.0022737979888916
50000,py,testCmp,0.002022981643676758
50000,c,testCpy,0.000529
50000,java,testCpy,0.001671
50000,js,testCpy,1.081808
50000,php,testCpy,0.002025842666626
50000,py,testCpy,0.0007443428039550781
50000,c,testLen,0.000184
50000,java,testLen,0.002501
50000,js,testLen,1.363265
50000,php,testLen,0.0023179054260254
50000,py,testLen,0.0021085739135742188
55000,c,testCat,0.000424
55000,java,testCat,0.052696
55000,js,testCat,1.838995
55000,php,testCat,0.0025169849395752
55000,py,testCat,0.00405120849609375
55000,c,testCmp,0.000142
55000,java,testCmp,0.003525
55000,js,testCmp,1.127751
55000,php,testCmp,0.0021018981933594
55000,py,testCmp,0.0022783279418945312
55000,c,testCpy,0.000565
55000,java,testCpy,0.001516
55000,js,testCpy,1.203751
55000,php,testCpy,0.0023331642150879
55000,py,testCpy,0.0007641315460205078
55000,c,testLen,0.000206
55000,java,testLen,0.002636
55000,js,testLen,1.613418
55000,php,testLen,0.0024600028991699
55000,py,testLen,0.002117156982421875
60000,c,testCat,0.000442
60000,java,testCat,0.045724
60000,js,testCat,2.065689
60000,php,testCat,0.0026431083679199
60000,py,testCat,0.004182338714599609
60000,c,testCmp,0.000145
60000,java,testCmp,0.003963
60000,js,testCmp,1.242806
60000,php,testCmp,0.001802921295166
60000,py,testCmp,0.0025839805603027344
60000,c,testCpy,0.000609
60000,java,testCpy,0.001852
60000,js,testCpy,1.966422
60000,php,testCpy,0.0034639835357666
60000,py,testCpy,0.0011935234069824219
60000,c,testLen,0.000227
60000,java,testLen,0.003081
60000,js,testLen,1.774443
60000,php,testLen,0.003115177154541
60000,py,testLen,0.0028798580169677734
65000,c,testCat,0.000508
65000,java,testCat,0.041583
65000,js,testCat,2.248653
65000,php,testCat,0.0045950412750244
65000,py,testCat,0.004470348358154297
65000,c,testCmp,0.000157
65000,java,testCmp,0.002806
65000,js,testCmp,1.333876
65000,php,testCmp,0.0018990039825439
65000,py,testCmp,0.0026149749755859375
65000,c,testCpy,0.000615
65000,java,testCpy,0.000194
65000,js,testCpy,1.691307
65000,php,testCpy,0.0030069351196289
65000,py,testCpy,0.0010988712310791016
65000,c,testLen,0.000262
65000,java,testLen,0.000780
65000,js,testLen,1.234196
65000,php,testLen,0.0030550956726074
65000,py,testLen,0.002528667449951172
70000,c,testCat,0.000534
70000,java,testCat,0.044753
70000,js,testCat,2.467124
70000,php,testCat,0.0030989646911621
70000,py,testCat,0.004865407943725586
70000,c,testCmp,0.000170
70000,java,testCmp,0.002513
70000,js,testCmp,1.575877
70000,php,testCmp,0.0022408962249756
70000,py,testCmp,0.0029501914978027344
70000,c,testCpy,0.000685
70000,java,testCpy,0.000277
70000,js,testCpy,1.56348
70000,php,testCpy,0.0028588771820068
70000,py,testCpy,0.001024484634399414
70000,c,testLen,0.000277
70000,java,testLen,0.001377
70000,js,testLen,1.254675
70000,php,testLen,0.0031039714813232
70000,py,testLen,0.0028772354125976562
75000,c,testCat,0.000533
75000,java,testCat,0.052053
75000,js,testCat,2.293289
75000,php,testCat,0.0032539367675781
75000,py,testCat,0.0050961971282958984
75000,c,testCmp,0.000176
75000,java,testCmp,0.002133
75000,js,testCmp,1.972897
75000,php,testCmp,0.0022380352020264
75000,py,testCmp,0.0034482479095458984
75000,c,testCpy,0.000769
75000,java,testCpy,0.000441
75000,js,testCpy,1.355607
75000,php,testCpy,0.0028200149536133
75000,py,testCpy,0.0012972354888916016
75000,c,testLen,0.000287
75000,java,testLen,0.001146
75000,js,testLen,1.08351
75000,php,testLen,0.0030310153961182
75000,py,testLen,0.003247976303100586
80000,c,testCat,0.000650
80000,java,testCat,0.047396
80000,js,testCat,2.42409
80000,php,testCat,0.003197193145752
80000,py,testCat,0.005530118942260742
80000,c,testCmp,0.000194
80000,java,testCmp,0.002385
80000,js,testCmp,2.028054
80000,php,testCmp,0.0044510364532471
80000,py,testCmp,0.003662109375
80000,c,testCpy,0.000864
80000,java,testCpy,0.000512
80000,js,testCpy,1.705856
80000,php,testCpy,0.0038340091705322
80000,py,testCpy,0.0013232231140136719
80000,c,testLen,0.000461
80000,java,testLen,0.003430
80000,js,testLen,1.474821
80000,php,testLen,0.0038251876831055
80000,py,testLen,0.004054069519042969
85000,c,testCat,0.000662
85000,java,testCat,0.060907
85000,js,testCat,5.854793
85000,php,testCat,0.0079410076141357
85000,py,testCat,0.006789684295654297
85000,c,testCmp,0.000234
85000,java,testCmp,0.002773
85000,js,testCmp,2.653694
85000,php,testCmp,0.0028090476989746
85000,py,testCmp,0.004803657531738281
85000,c,testCpy,0.000874
85000,java,testCpy,0.000350
85000,php,testCpy,0.0042710304260254
85000,py,testCpy,0.0023407936096191406
85000,c,testLen,0.000337
85000,java,testLen,0.001736
85000,js,testLen,1.457899
85000,php,testLen,0.0041501522064209
85000,py,testLen,0.0034699440002441406
90000,c,testCat,0.000746
90000,java,testCat,0.047070
90000,js,testCat,2.491836
90000,php,testCat,0.0038011074066162
90000,py,testCat,0.006251335144042969
90000,c,testCmp,0.000239
90000,java,testCmp,0.002794
90000,js,testCmp,2.197269
90000,php,testCmp,0.003014087677002
90000,py,testCmp,0.0038759708404541016
90000,c,testCpy,0.001000
90000,java,testCpy,0.000271
90000,js,testCpy,1.635275
90000,php,testCpy,0.0036981105804443
90000,py,testCpy,0.003179311752319336
90000,c,testLen,0.000347
90000,java,testLen,0.002006
90000,js,testLen,1.620779
90000,php,testLen,0.0050427913665771
90000,py,testLen,0.004408359527587891
95000,c,testCat,0.000739
95000,java,testCat,0.057769
95000,js,testCat,3.037942
95000,php,testCat,0.0045731067657471
95000,py,testCat,0.007059574127197266
95000,c,testCmp,0.000244
95000,java,testCmp,0.003135
95000,js,testCmp,2.618846
95000,php,testCmp,0.0030109882354736
95000,py,testCmp,0.0042688846588134766
95000,c,testCpy,0.001106
95000,java,testCpy,0.000323
95000,js,testCpy,1.961968
95000,php,testCpy,0.0042331218719482
95000,py,testCpy,0.001489400863647461
95000,c,testLen,0.000395
95000,java,testLen,0.002488
95000,js,testLen,1.818811
95000,php,testLen,0.0048990249633789
95000,py,testLen,0.004131317138671875
100000,c,testCat,0.000795
100000,java,testCat,0.052622
100000,js,testCat,3.14047
100000,php,testCat,0.0047540664672852
100000,py,testCat,0.007386207580566406
100000,c,testCmp,0.000256
100000,java,testCmp,0.005027
100000,js,testCmp,2.835712
100000,php,testCmp,0.0037500858306885
100000,py,testCmp,0.00442957878112793
100000,c,testCpy,0.001031
100000,java,testCpy,0.000341
100000,js,testCpy,2.297855
100000,php,testCpy,0.0058259963989258
100000,py,testCpy,0.0019230842590332031
100000,c,testLen,0.000387
100000,java,testLen,0.002100
100000,js,testLen,1.7084
100000,php,testLen,0.0048949718475342
100000,py,testLen,0.004476308822631836
10000,c,testCat,0.000082
10000,java,testCat,0.031676
10000,js,testCat,0.450308
10000,php,testCat,0.00038814544677734
10000,py,testCat,0.0007305145263671875
10000,c,testCmp,0.000026
10000,java,testCmp,0.000741
10000,js,testCmp,0.294611
10000,php,testCmp,0.00030684471130371
10000,py,testCmp,0.00042629241943359375
10000,c,testCpy,0.000099
10000,java,testCpy,0.000347
10000,js,testCpy,0.405408
10000,php,testCpy,0.00042390823364258
10000,py,testCpy,0.00016570091247558594
10000,c,testLen,0.000040
10000,java,testLen,0.001085
10000,js,testLen,0.361324
10000,php,testLen,0.00046586990356445
10000,py,testLen,0.00040268898010253906
15000,c,testCat,0.000119
15000,java,testCat,0.042119
15000,js,testCat,0.616241
15000,php,testCat,0.00075411796569824
15000,py,testCat,0.0011534690856933594
15000,c,testCmp,0.000041
15000,java,testCmp,0.001301
15000,js,testCmp,0.458106
15000,php,testCmp,0.00045609474182129
15000,py,testCmp,0.0006506443023681641
15000,c,testCpy,0.000166
15000,java,testCpy,0.000550
15000,js,testCpy,0.5606
15000,php,testCpy,0.00063109397888184
15000,py,testCpy,0.00021767616271972656
15000,c,testLen,0.000057
15000,java,testLen,0.001148
15000,js,testLen,0.401241
15000,php,testLen,0.00069212913513184
15000,py,testLen,0.0006010532379150391
20000,c,testCat,0.000148
20000,java,testCat,0.033795
20000,js,testCat,0.833098
20000,php,testCat,0.00096416473388672
20000,py,testCat,0.0014929771423339844
20000,c,testCmp,0.000052
20000,java,testCmp,0.001582
20000,js,testCmp,0.928121
20000,php,testCmp,0.00065493583679199
20000,py,testCmp,0.0008566379547119141
20000,c,testCpy,0.000203
20000,java,testCpy,0.001062
20000,js,testCpy,0.607699
20000,php,testCpy,0.00092887878417969
20000,py,testCpy,0.0003771781921386719
20000,c,testLen,0.000085
20000,java,testLen,0.001014
20000,js,testLen,0.661099
20000,php,testLen,0.0009911060333252
20000,py,testLen,0.0008473396301269531
25000,c,testCat,0.000202
25000,java,testCat,0.041491
25000,js,testCat,1.643992
25000,php,testCat,0.00095391273498535
25000,py,testCat,0.0017752647399902344
25000,c,testCmp,0.000063
25000,java,testCmp,0.001429
25000,js,testCmp,0.682752
25000,php,testCmp,0.00068116188049316
25000,py,testCmp,0.001069784164428711
25000,c,testCpy,0.000235
25000,java,testCpy,0.000874
25000,js,testCpy,0.650078
25000,php,testCpy,0.0010330677032471
25000,py,testCpy,0.0003609657287597656
25000,c,testLen,0.000111
25000,java,testLen,0.001405
25000,js,testLen,0.537965
25000,php,testLen,0.00111985206604
25000,py,testLen,0.000990152359008789
30000,c,testCat,0.000253
30000,java,testCat,0.037471
30000,js,testCat,1.810299
30000,php,testCat,0.0014219284057617
30000,py,testCat,0.0021715164184570312
30000,c,testCmp,0.000078
30000,java,testCmp,0.001963
30000,js,testCmp,0.801843
30000,php,testCmp,0.00090885162353516
30000,py,testCmp,0.0012919902801513672
30000,c,testCpy,0.000302
30000,java,testCpy,0.001014
30000,js,testCpy,0.757954
30000,php,testCpy,0.0016169548034668
30000,py,testCpy,0.00044608116149902344
30000,c,testLen,0.000121
30000,java,testLen,0.001845
30000,js,testLen,0.683088
30000,php,testLen,0.001413106918335
30000,py,testLen,0.0012135505676269531
35000,c,testCat,0.000266
35000,java,testCat,0.046488
35000,js,testCat,1.352775
35000,php,testCat,0.0015349388122559
35000,py,testCat,0.0025832653045654297
35000,c,testCmp,0.000091
35000,java,testCmp,0.004635
35000,js,testCmp,0.918449
35000,php,testCmp,0.0011889934539795
35000,py,testCmp,0.0015468597412109375
35000,c,testCpy,0.000366
35000,java,testCpy,0.001345
35000,js,testCpy,0.926464
35000,php,testCpy,0.0017740726470947
35000,py,testCpy,0.0005507469177246094
35000,c,testLen,0.000137
35000,java,testLen,0.002244
35000,js,testLen,0.82881
35000,php,testLen,0.0016689300537109
35000,py,testLen,0.0013742446899414062
40000,c,testCat,0.000307
40000,java,testCat,0.036717
40000,js,testCat,1.415244
40000,php,testCat,0.0017600059509277
40000,py,testCat,0.005776166915893555
40000,c,testCmp,0.000109
40000,java,testCmp,0.003112
40000,js,testCmp,1.406125
40000,php,testCmp,0.0014069080352783
40000,py,testCmp,0.0018699169158935547
40000,c,testCpy,0.000422
40000,java,testCpy,0.001935
40000,js,testCpy,1.052125
40000,php,testCpy,0.0019710063934326
40000,py,testCpy,0.0012731552124023438
40000,c,testLen,0.000167
40000,java,testLen,0.003100
40000,js,testLen,0.935689
40000,php,testLen,0.0020778179168701
40000,py,testLen,0.0016970634460449219
45000,c,testCat,0.000352
45000,java,testCat,0.047707
45000,js,testCat,1.796065
45000,php,testCat,0.0017991065979004
45000,py,testCat,0.003394603729248047
45000,c,testCmp,0.000113
45000,java,testCmp,0.003171
45000,js,testCmp,1.030174
45000,php,testCmp,0.0013611316680908
45000,py,testCmp,0.0019040107727050781
45000,c,testCpy,0.000452
45000,java,testCpy,0.001645
45000,js,testCpy,1.103522
45000,php,testCpy,0.0019240379333496
45000,py,testCpy,0.0006973743438720703
45000,c,testLen,0.000168
45000,java,testLen,0.004106
45000,js,testLen,0.925347
45000,php,testLen,0.0020451545715332
45000,py,testLen,0.001932382583618164
50000,c,testCat,0.000364
50000,java,testCat,0.034894
50000,js,testCat,3.987457
50000,php,testCat,0.0021770000457764
50000,py,testCat,0.003764629364013672
50000,c,testCmp,0.000129
50000,java,testCmp,0.003180
50000,js,testCmp,1.570003
50000,php,testCmp,0.0015549659729004
50000,py,testCmp,0.002062559127807617
50000,c,testCpy,0.000504
50000,java,testCpy,0.002081
50000,js,testCpy,1.192682
50000,php,testCpy,0.0020771026611328
50000,py,testCpy,0.0007932186126708984
50000,c,testLen,0.000186
50000,java,testLen,0.002846
50000,js,testLen,0.945266
50000,php,testLen,0.0023188591003418
50000,py,testLen,0.002039194107055664
55000,c,testCat,0.000416
55000,java,testCat,0.033800
55000,js,testCat,1.732648
55000,php,testCat,0.0024299621582031
55000,py,testCat,0.004077434539794922
55000,c,testCmp,0.000137
55000,java,testCmp,0.003222
55000,js,testCmp,1.147057
55000,php,testCmp,0.0023181438446045
55000,py,testCmp,0.002316713333129883
55000,c,testCpy,0.000541
55000,java,testCpy,0.001862
55000,js,testCpy,1.260136
55000,php,testCpy,0.0023841857910156
55000,py,testCpy,0.0008690357208251953
55000,c,testLen,0.000224
55000,java,testLen,0.003547
55000,js,testLen,1.155765
55000,php,testLen,0.0028519630432129
55000,py,testLen,0.0023746490478515625
60000,c,testCat,0.000468
60000,java,testCat,0.039207
60000,js,testCat,3.078781
60000,php,testCat,0.0027520656585693
